1,0.0,0.0,0.0,0.0,0.0,0.0,0.22877242,0.49999994,0.08955387,0.0,0.0,0.7151277,1.0,0.0,0.0,0.0,0.0,0.4419416,0.04239767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469625,0.01059469,0.31055945,0.0,0.0,0.99814945,0.23940533,0.0,0.0,0.0,0.0,0.21682173,0.7185835,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.19041707,0.41846812,0.60559356,0.0,0.0,1.0,0.8777794,0.5268759,0.0443064,0.0,0.0,0.0,0.6314048,0.1566463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32947353,0.16845067,0.048682123,0.0,0.0,0.04661845,0.04467125,0.34231028,0.91398877,0.0,0.0,0.0,0.0076641813,0.9610104,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.32514495,0.0,0.0,0.0,0.0,0.32698482,0.0,0.0,0.0,0.4654437,0.90716994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1747261,0.0,0.0,0.0,0.0,0.17084542,0.0,0.0,0.0,0.0,0.007951119,0.0,0.0,0.0,0.99720806,0.2428357,0.0,0.0,0.0,0.0,0.21195589,0.0,0.0,0.0,0.0,0.3960962,0.0,0.0
4,0.0,0.0,0.25637108,0.0,0.0,0.0,0.67937917,0.6940248,0.0,0.0,0.0,0.0,0.39752498,0.51960266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36906862,0.0,0.0,0.0,0.0,0.4906487,0.0,0.0,0.0,0.97342587,0.1017259,0.0,0.0,0.0,0.0,0.1978388,0.25461185,0.0,0.0,0.0,0.17942302,0.0,0.0,0.0,0.0,0.46731034,0.0,0.0
5,0.0,0.0,0.41079634,0.0,0.0,0.0,0.6987311,0.96107477,0.5474603,0.0,0.0,0.0,1.0,0.16742109,0.0,0.0,0.0,0.9102455,0.0,0.0,0.0,0.0,0.7079185,0.0,0.0,0.0,0.0,0.14582181,0.0,0.0,0.0,0.98963493,0.94760114,0.18903144,0.0,0.0,0.0,0.17890547,0.735571,0.0,0.0,0.0,0.25662762,0.0,0.0,0.0,0.0,0.39553893,0.0,0.0
6,0.0,0.0,0.15103051,0.0,0.0,0.13209775,1.0,0.9089792,0.7560959,0.0,0.0,0.23519097,0.8638168,0.21278697,0.0,0.0,0.12859774,0.31409267,0.4743655,0.0,0.0,0.0,0.44611558,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08601035,0.9305086,0.15604977,0.2579511,0.0,0.0,0.23464574,0.08624903,0.17368221,0.0,0.0,0.75935125,0.1744969,0.28837502,0.0,0.0,0.0,0.50808567,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.41919765,0.10225235,0.52746683,0.0,0.0,0.25696382,1.0,0.5601364,0.0,0.0,0.2891006,0.0,0.53323376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2517683,0.833524,0.080707215,0.0,0.0,0.12908001,0.92952347,0.23940533,0.0,0.0,0.992305,0.0,0.1961541,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.34673494,0.006905749,0.0,0.0,0.45062375,1.0,0.0,0.0,0.0,0.19100372,0.5378073,0.0,0.0,0.0,0.32523096,0.646085,0.3869687,0.0,0.0,0.0,0.102661565,0.0,0.0,0.0,0.0,0.12275852,0.5,0.0,0.0,0.04194749,0.10395514,0.0,0.0,0.0,0.21519765,0.3173924,0.0,0.0,0.0,0.23985492,0.029081069,0.25568166,0.0,0.0,0.0,0.44540614,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.27057943,1.0,0.14293367,0.0,0.0,0.48619512,0.42091784,0.82763237,0.0,0.0,0.47001302,0.9772341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009633959,0.03013917,0.2132208,0.0,0.0,0.85027295,0.07379188,0.2578725,0.0,0.0,0.6525729,0.4399355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.49650723,0.13609137,0.0,0.0,0.8232864,0.3888864,0.974971,0.0,0.0,0.998562,0.95925426,1.0,0.0,0.0,0.15983124,0.9730366,0.3564094,0.0,0.0,0.0,0.34696642,0.0,0.0,0.0,0.0,0.01025386,0.11176772,0.0,0.0,0.24690996,0.2237158,0.22114202,0.0,0.0,0.28466406,0.2793361,0.2794209,0.0,0.0,0.3524165,0.34430858,0.3045939,0.0,0.0,0.0,0.41964883,0.0,0.0
11,0.0,0.15860882,0.754401,0.13477494,0.0,0.0,0.0,1.0,0.09902278,0.0,0.0,0.20794398,0.2948957,0.5296238,0.0,0.0,0.0,0.7982963,0.0,0.0,0.0,0.0,0.24925546,0.29036367,0.0,0.0,0.13136278,0.009462342,0.26059464,0.0,0.0,0.0,0.23427925,0.26442894,0.0,0.0,0.22935723,0.19573143,0.25808567,0.0,0.0,0.0,0.15939099,0.0,0.0,0.0,0.0,0.10470609,0.024668494,0.0
12,0.0,0.0,0.62250304,0.0,0.0,0.0,0.0,0.60579884,0.0,0.0,0.0,0.50408244,0.9032591,0.0,0.0,0.0,1.0,0.06625918,0.8059673,0.0,0.0,0.6720581,0.026772754,0.26922962,0.0,0.0,0.0,0.07812148,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15475863,0.14391404,0.0,0.0,0.0,0.36327153,0.24999958,0.13823237,0.0,0.0,0.0,0.875,0.47187594,0.0
13,0.0,0.0,0.013595683,0.0,0.0,0.0,0.1564983,0.7672839,0.0,0.0,0.0,0.3004924,0.45030275,1.0,0.0,0.0,0.10036892,0.77322334,0.5642624,0.0,0.0,0.0,0.21106204,0.120458044,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1319154,0.20762467,0.0,0.0,0.0,0.27042326,0.9552406,0.25306028,0.0,0.0,0.9536132,0.14322965,0.22549896,0.0,0.0,0.0,0.41647628,0.4205265,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.9063979,1.0,0.6188825,0.0,0.0,0.9981986,0.0,0.05163656,0.0,0.0,0.8611433,0.78908205,0.52360624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021569896,0.038044106,0.22682254,0.0,0.0,0.26042148,0.0,0.051207904,0.0,0.0,0.23488793,0.9210521,0.2799564,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.18222031,0.0,0.0,0.0,0.19878702,0.53020966,0.0,0.0,0.0,0.5574224,1.0,0.8769882,0.0,0.0,0.49234307,0.37878534,0.6700746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49363717,0.0,0.0,0.0,0.2265918,0.14670914,0.0,0.0,0.0,0.91969675,0.09615549,0.11564874,0.0,0.0,0.5811645,0.39452335,0.39585376,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.03879253,0.0,0.06907616,1.0,0.0,0.09579141,0.60404825,0.51510495,0.36801854,0.0,0.0,0.1700668,0.5775832,0.43299398,0.0,0.0,0.0,0.0,0.0815071,0.0,0.0,0.0,0.0,0.0,0.0,0.14261164,0.0,0.20762469,0.2751746,0.0,0.09637532,0.1261287,0.2537441,0.09140348,0.0,0.0,0.9886511,0.23662898,0.04979983,0.0,0.0,0.0,0.0,0.36663115,0.0
17,0.0,0.033985306,0.31157312,0.0,0.0,0.0,0.58986783,1.0,0.44311416,0.0,0.0,0.007599338,0.8305219,0.0,0.0,0.0,0.03799669,0.8608417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073792085,0.21477674,0.0,0.0,0.0,0.9585238,0.9327007,0.23359405,0.0,0.0,0.0,0.096007,0.0,0.0,0.0,0.0,0.13295113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.17227939,0.0,0.0,0.0,0.2788236,0.58894116,0.12506205,0.0,0.0,0.0,1.0,0.25395697,0.0,0.0,0.103662774,0.47991723,0.21310253,0.0,0.0,0.14285056,0.21746165,0.0,0.0,0.0,0.0,0.3024613,0.0,0.0,0.0,0.06283295,0.091975935,0.8115731,0.0,0.0,0.0,0.2078642,0.0435543,0.0,0.0,0.68210024,0.26996815,0.111391336,0.0,0.0,0.6148549,0.43885756,0.0,0.0
19,0.0,0.35408625,0.5558307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1924102,0.7734737,0.0,0.0,0.0,0.119384825,0.55423254,0.30031425,0.0,0.0,0.0,0.29684797,0.0,0.0,0.0,0.006915416,0.04005771,0.0,0.0,0.0,0.0,0.3062406,0.0,0.0,0.0,0.2563628,0.20179436,0.0,0.0,0.0,0.20852381,0.1692928,0.25815463,0.0,0.0,0.0,0.39840835,0.0,0.0
20,0.0,0.0,0.0,0.042010836,0.0,0.0,0.0,0.053800445,0.78864133,0.0,0.0,0.81851166,0.0,0.9957554,0.0,0.0,1.0,0.0,0.87531936,0.0,0.0,0.06928605,0.0,0.0,0.0,0.0,0.0,0.0,0.3975836,0.0,0.0,0.0,0.107388146,0.10818283,0.0,0.0,0.23527518,0.0,0.23520622,0.0,0.0,0.24732536,0.0,0.19057529,0.0,0.0,0.21101043,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.619764,0.0,0.0,0.0,0.0,1.0,0.31619054,0.59121907,0.0,0.0,0.32063332,0.5396774,0.42847252,0.0,0.0,0.38480926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30957702,0.0,0.0,0.0,0.0,0.16642638,0.99308455,0.16462365,0.0,0.0,0.12982136,0.04095431,0.18991426,0.0,0.0,0.5056817,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.37230605,0.21234404,0.21391183,0.0,0.0,1.0,0.7447847,0.7756248,0.0,0.0,0.35280713,0.0,0.420857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20654929,0.9675295,0.037695743,0.0,0.0,0.18795711,0.9337487,0.28863266,0.0,0.0,0.10435712,0.0,0.22549894,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.30340227,0.0,0.0,0.0,0.07858414,1.0,0.10543162,0.0,0.21204971,0.1297234,0.7426613,0.22270308,0.0,0.0,0.0,0.75793946,0.0,0.0,0.0,0.0,0.0648618,0.0,0.0,0.0,0.0,0.27949902,0.0,0.0,0.0,0.051208224,0.11310309,0.1250001,0.0,0.7640068,0.29638684,0.3446913,0.31385747,0.0,0.0,0.0,0.22114202,0.0,0.0,0.0,0.0,0.4536133,0.0,0.0
24,0.0,0.17116424,0.43022943,0.0,0.0,0.0,0.33177745,0.9276084,0.0,0.0,0.0,0.57036614,0.7316484,0.53608173,0.0,0.0,0.10731112,0.37287363,0.15831445,0.0,0.0,0.16791783,1.0,0.0,0.0,0.0,0.14929499,0.134634,0.0,0.0,0.0,0.09358353,0.28017792,0.0,0.0,0.0,0.2783949,0.3608273,0.10952167,0.0,0.0,0.0860103,0.2937532,0.15128423,0.0,0.0,0.22371577,0.9720304,0.0,0.0
25,0.0,0.0,0.0,0.65473384,0.0,0.0,0.63198996,1.0,0.55297834,0.0,0.0,0.22770824,0.8376002,0.0,0.0,0.0,0.19284715,0.98743916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036580868,0.0,0.0,0.0,0.9321002,0.34418407,0.0,0.0,0.97890365,0.19607921,0.0,0.0,0.0,0.69289976,0.19687432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.5682436,0.54994214,0.17774156,0.0,0.0,0.3491795,0.5938302,1.0,0.0,0.0,0.09627627,0.46886054,0.71838665,0.0,0.0,0.0,0.24330123,0.13338041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27409214,0.9553287,0.19339883,0.0,0.0,0.03056536,0.8641653,0.2462113,0.0,0.0,0.97630346,0.7141462,0.15349118,0.0,0.0,0.0,0.5849422,0.34673467,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.4220751,0.28727856,0.1913733,0.0,0.0,0.31418514,0.7873582,0.17286031,0.0,0.0,0.61316264,1.0,0.3610603,0.0,0.0,0.0,0.29315558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883603,0.12701455,0.7328606,0.0,0.0,0.9413754,0.18364862,0.16561352,0.0,0.0,0.71910703,0.18609674,0.82277805,0.0,0.0,0.0,0.50279194,0.0,0.0
28,0.0,0.0,0.2271264,0.0,0.0,0.0,0.652918,0.19105811,0.0,0.0,0.0,0.2601846,0.8704263,0.104347855,0.0,0.0,0.72173864,1.0,0.28349504,0.0,0.0,0.0,0.08709892,0.0,0.0,0.0,0.0,0.32797912,0.0,0.0,0.0,0.05481303,0.14869647,0.0,0.0,0.0,0.16889587,0.11635878,0.11057116,0.0,0.0,0.7544198,0.19240212,0.8456638,0.0,0.0,0.0,0.51221865,0.0,0.0
29,0.0,0.0,0.24404237,0.0,0.0,0.0,0.5445631,1.0,0.56057596,0.0,0.0,0.91273695,0.9689766,0.28411603,0.0,0.0,0.108436435,0.6488998,0.3203928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12853628,0.0,0.0,0.0,0.22297893,0.10510129,0.25871208,0.0,0.0,0.25401142,0.21314867,0.2585946,0.0,0.0,0.22741638,0.34827852,0.05843748,0.0,0.0,0.0,0.0,0.0,0.0
